accel_stddev,gyro_stddev,bpm,activity,participant_id,participant_no,received_at,bpm_filled
0.109509,44.2471,142,BERLARI,PSR_002,2,2026-05-02T11:44:01.415678,142.0
0.132735,57.5763,140,BERLARI,PSR_002,2,2026-05-02T11:44:03.373716,140.0
0.115374,58.0833,150,BERLARI,PSR_002,2,2026-05-02T11:44:05.383793,150.0
0.173962,72.592,161,BERLARI,PSR_002,2,2026-05-02T11:44:09.398164,161.0
0.30789,60.6569,161,BERLARI,PSR_002,2,2026-05-02T11:44:11.410902,161.0
0.30312,49.2836,192,BERLARI,PSR_002,2,2026-05-02T11:44:17.443112,192.0
0.278865,106.2417,194,BERLARI,PSR_002,2,2026-05-02T11:44:19.445889,194.0
0.241257,89.1772,183,BERLARI,PSR_002,2,2026-05-02T11:44:21.456044,183.0
0.209881,44.2025,186,BERLARI,PSR_002,2,2026-05-02T11:44:25.477200,186.0
0.2203,68.7907,181,BERLARI,PSR_002,2,2026-05-02T11:44:27.489793,181.0
0.261937,49.5845,185,BERLARI,PSR_002,2,2026-05-02T11:44:29.503450,185.0
0.110021,33.118,187,BERLARI,PSR_002,2,2026-05-02T11:44:31.505647,187.0
0.108716,36.7261,174,BERLARI,PSR_002,2,2026-05-02T11:44:33.514542,174.0
0.094808,26.6706,163,BERLARI,PSR_002,2,2026-05-02T11:44:35.528524,163.0
0.117994,34.1784,169,BERLARI,PSR_002,2,2026-05-02T11:44:37.533501,169.0
0.21274,52.5621,166,BERLARI,PSR_002,2,2026-05-02T11:44:39.552113,166.0
0.221287,55.369,159,BERLARI,PSR_002,2,2026-05-02T11:44:41.571403,159.0
0.25354,58.3954,176,BERLARI,PSR_002,2,2026-05-02T11:44:43.574671,176.0
0.232702,69.0606,185,BERLARI,PSR_002,2,2026-05-02T11:44:45.573924,185.0
0.214511,78.1166,188,BERLARI,PSR_002,2,2026-05-02T11:44:47.580805,188.0
0.125058,113.4701,184,BERLARI,PSR_002,2,2026-05-02T11:44:49.596805,184.0
0.190304,68.4915,181,BERLARI,PSR_002,2,2026-05-02T11:44:51.600156,181.0
0.203533,65.1428,175,BERLARI,PSR_002,2,2026-05-02T11:44:53.609356,175.0
0.203661,79.1079,178,BERLARI,PSR_002,2,2026-05-02T11:44:55.632346,178.0
0.158592,73.9039,175,BERLARI,PSR_002,2,2026-05-02T11:44:57.696577,175.0
0.097976,68.1981,166,BERLARI,PSR_002,2,2026-05-02T11:44:59.647498,166.0
0.110259,79.9591,146,BERLARI,PSR_002,2,2026-05-02T11:45:01.653209,146.0
0.134368,65.698,131,BERLARI,PSR_002,2,2026-05-02T11:45:03.676572,131.0
0.12915,68.2372,133,BERLARI,PSR_002,2,2026-05-02T11:45:05.684039,133.0
0.074255,65.0721,141,BERLARI,PSR_002,2,2026-05-02T11:45:07.682900,141.0
0.126991,87.6269,134,BERLARI,PSR_002,2,2026-05-02T11:45:09.697326,134.0
0.119961,61.6401,121,BERLARI,PSR_002,2,2026-05-02T11:45:11.702287,121.0
0.098271,67.8779,110,BERLARI,PSR_002,2,2026-05-02T11:45:13.709564,110.0
0.161165,60.5603,112,BERLARI,PSR_002,2,2026-05-02T11:45:15.713916,112.0
0.200855,68.2322,137,BERLARI,PSR_002,2,2026-05-02T11:45:17.728477,137.0
0.226536,64.8184,178,BERLARI,PSR_002,2,2026-05-02T11:45:19.744919,178.0
0.216391,69.9795,187,BERLARI,PSR_002,2,2026-05-02T11:45:21.753315,187.0
0.173179,100.9726,176,BERLARI,PSR_002,2,2026-05-02T11:45:23.762345,176.0
0.068846,80.6361,176,BERLARI,PSR_002,2,2026-05-02T11:45:25.771173,176.0
0.145694,80.1165,179,BERLARI,PSR_002,2,2026-05-02T11:45:27.784703,179.0
0.304453,74.0487,159,BERLARI,PSR_002,2,2026-05-02T11:45:29.795112,159.0
0.120179,117.0758,141,BERLARI,PSR_002,2,2026-05-02T11:45:31.802121,141.0
0.261376,128.4643,118,BERLARI,PSR_002,2,2026-05-02T11:45:33.812830,118.0
0.315433,72.6443,87,BERLARI,PSR_002,2,2026-05-02T11:45:35.817426,87.0
0.255396,71.606,124,BERLARI,PSR_002,2,2026-05-02T11:45:37.825716,124.0
0.23592,50.8058,175,BERLARI,PSR_002,2,2026-05-02T11:45:39.833987,175.0
0.181903,53.7589,175,BERLARI,PSR_002,2,2026-05-02T11:45:41.846703,175.0
0.210223,59.6215,0,BERLARI,PSR_002,2,2026-05-02T11:45:43.840319,130.0
0.310591,127.4173,129,BERLARI,PSR_002,2,2026-05-02T11:45:45.849531,129.0
0.296387,82.1983,131,BERLARI,PSR_002,2,2026-05-02T11:45:47.879135,131.0
0.279264,60.9804,113,BERLARI,PSR_002,2,2026-05-02T11:45:49.895569,113.0
0.119991,114.5722,102,BERLARI,PSR_002,2,2026-05-02T11:45:51.875850,102.0
0.10011,63.0263,97,BERLARI,PSR_002,2,2026-05-02T11:45:53.885844,97.0
0.029903,24.7068,98,BERLARI,PSR_002,2,2026-05-02T11:45:55.897352,98.0
0.047283,11.2776,94,BERLARI,PSR_002,2,2026-05-02T11:45:57.914326,94.0
0.089613,17.5299,80,BERLARI,PSR_002,2,2026-05-02T11:45:59.908003,80.0
0.072413,77.3545,71,BERLARI,PSR_002,2,2026-05-02T11:46:01.914578,71.0
0.041121,67.0956,67,BERLARI,PSR_002,2,2026-05-02T11:46:03.919331,67.0
0.003468,0.0175,0,DUDUK,PSR_003,3,2026-05-02T11:55:43.601537,80.0
0.016816,21.6742,31,DUDUK,PSR_003,3,2026-05-02T11:55:47.591203,31.0
0.031555,17.7678,31,DUDUK,PSR_003,3,2026-05-02T11:55:49.641163,31.0
0.065449,25.0599,0,DUDUK,PSR_003,3,2026-05-02T11:55:51.652440,80.0
0.042598,20.9176,0,DUDUK,PSR_003,3,2026-05-02T11:55:53.589773,80.0
0.010954,27.8452,0,DUDUK,PSR_003,3,2026-05-02T11:55:55.605455,80.0
0.037187,25.6004,0,DUDUK,PSR_003,3,2026-05-02T11:55:57.619295,80.0
0.019043,23.3694,47,DUDUK,PSR_003,3,2026-05-02T11:55:59.646301,47.0
0.060909,24.616,66,DUDUK,PSR_003,3,2026-05-02T11:56:01.617126,66.0
0.047614,30.6468,89,DUDUK,PSR_003,3,2026-05-02T11:56:03.627144,89.0
0.018959,42.0461,110,DUDUK,PSR_003,3,2026-05-02T11:56:05.647703,110.0
0.04424,8.0035,119,DUDUK,PSR_003,3,2026-05-02T11:56:07.739486,119.0
0.015438,22.1913,115,DUDUK,PSR_003,3,2026-05-02T11:56:09.672296,115.0
0.014733,16.4959,112,DUDUK,PSR_003,3,2026-05-02T11:56:11.697009,112.0
0.030054,16.5329,112,DUDUK,PSR_003,3,2026-05-02T11:56:13.678156,112.0
0.037858,4.223,114,DUDUK,PSR_003,3,2026-05-02T11:56:15.701705,114.0
0.033595,5.4961,115,DUDUK,PSR_003,3,2026-05-02T11:56:17.705846,115.0
0.028021,4.3203,117,DUDUK,PSR_003,3,2026-05-02T11:56:19.715175,117.0
0.039048,14.0778,118,DUDUK,PSR_003,3,2026-05-02T11:56:21.816537,118.0
0.034626,4.8509,119,DUDUK,PSR_003,3,2026-05-02T11:56:23.725352,119.0
0.016853,10.0139,119,DUDUK,PSR_003,3,2026-05-02T11:56:25.738535,119.0
0.048665,16.2274,121,DUDUK,PSR_003,3,2026-05-02T11:56:27.753306,121.0
0.008192,7.9457,121,DUDUK,PSR_003,3,2026-05-02T11:56:29.753517,121.0
0.01919,17.5954,121,DUDUK,PSR_003,3,2026-05-02T11:56:31.786884,121.0
0.011375,15.7286,120,DUDUK,PSR_003,3,2026-05-02T11:56:33.779558,120.0
0.014976,9.9364,107,DUDUK,PSR_003,3,2026-05-02T11:56:35.777924,107.0
0.007325,12.8626,95,DUDUK,PSR_003,3,2026-05-02T11:56:37.799288,95.0
0.00712,14.0504,86,DUDUK,PSR_003,3,2026-05-02T11:56:39.826575,86.0
0.016484,7.265,80,DUDUK,PSR_003,3,2026-05-02T11:56:41.831114,80.0
0.015022,10.2552,74,DUDUK,PSR_003,3,2026-05-02T11:56:43.845175,74.0
0.014577,5.0841,74,DUDUK,PSR_003,3,2026-05-02T11:56:45.837458,74.0
0.027203,12.0241,76,DUDUK,PSR_003,3,2026-05-02T11:56:47.840761,76.0
0.030402,27.2098,82,DUDUK,PSR_003,3,2026-05-02T11:56:49.859588,82.0
0.055317,16.771,84,DUDUK,PSR_003,3,2026-05-02T11:56:51.874827,84.0
0.026779,12.2805,91,DUDUK,PSR_003,3,2026-05-02T11:56:53.874198,91.0
0.062723,38.4794,100,DUDUK,PSR_003,3,2026-05-02T11:56:55.884573,100.0
0.022877,26.2042,128,DUDUK,PSR_003,3,2026-05-02T11:56:57.904038,128.0
0.06301,32.6589,143,DUDUK,PSR_003,3,2026-05-02T11:56:59.904660,143.0
0.078947,13.1691,129,DUDUK,PSR_003,3,2026-05-02T11:57:01.915295,129.0
0.029584,16.9076,113,DUDUK,PSR_003,3,2026-05-02T11:57:03.964469,113.0
0.032585,9.4188,105,DUDUK,PSR_003,3,2026-05-02T11:57:05.963073,105.0
0.021541,17.1249,112,DUDUK,PSR_003,3,2026-05-02T11:57:07.951443,112.0
0.030072,10.8747,104,DUDUK,PSR_003,3,2026-05-02T11:57:09.982606,104.0
0.030323,14.0556,97,DUDUK,PSR_003,3,2026-05-02T11:57:11.967121,97.0
0.01374,23.1402,92,DUDUK,PSR_003,3,2026-05-02T11:57:13.967310,92.0
0.008738,14.6808,96,DUDUK,PSR_003,3,2026-05-02T11:57:15.982985,96.0
0.00766,8.7737,96,DUDUK,PSR_003,3,2026-05-02T11:57:17.974267,96.0
0.023561,11.9653,0,DUDUK,PSR_003,3,2026-05-02T11:57:19.983793,80.0
0.022648,4.8157,0,DUDUK,PSR_003,3,2026-05-02T11:57:21.981100,80.0
0.031192,13.8647,0,DUDUK,PSR_003,3,2026-05-02T11:57:28.015795,80.0
0.0223,7.7638,0,DUDUK,PSR_003,3,2026-05-02T11:57:30.013977,80.0
0.012534,9.3838,52,DUDUK,PSR_003,3,2026-05-02T11:57:32.072544,52.0
0.007225,1.6712,52,DUDUK,PSR_003,3,2026-05-02T11:57:34.044682,52.0
0.009653,0.2137,58,DUDUK,PSR_003,3,2026-05-02T11:57:36.034217,58.0
0.033872,25.0239,60,DUDUK,PSR_003,3,2026-05-02T11:57:38.054840,60.0
0.034251,12.3349,60,DUDUK,PSR_003,3,2026-05-02T11:57:40.115208,60.0
0.007621,0.3078,61,DUDUK,PSR_003,3,2026-05-02T11:57:42.093723,61.0
0.008415,0.7322,66,DUDUK,PSR_003,3,2026-05-02T11:57:44.103246,66.0
0.008343,0.2427,72,DUDUK,PSR_003,3,2026-05-02T11:57:46.085509,72.0
0.00786,0.8625,83,DUDUK,PSR_003,3,2026-05-02T11:57:48.123401,83.0
0.009027,0.3106,89,DUDUK,PSR_003,3,2026-05-02T11:57:50.094751,89.0
0.010265,0.1399,104,DUDUK,PSR_003,3,2026-05-02T11:57:52.104680,104.0
0.009162,0.2017,128,DUDUK,PSR_003,3,2026-05-02T11:57:54.124638,128.0
0.010642,0.2291,137,DUDUK,PSR_003,3,2026-05-02T11:57:56.144977,137.0
0.008514,0.1869,137,DUDUK,PSR_003,3,2026-05-02T11:57:58.157458,137.0
0.008717,0.3394,115,DUDUK,PSR_003,3,2026-05-02T11:58:00.133949,115.0
0.015229,49.3768,104,DUDUK,PSR_003,3,2026-05-02T11:58:02.151161,104.0
0.079077,29.1696,76,DUDUK,PSR_003,3,2026-05-02T11:58:04.196896,76.0
0.050872,10.1449,76,DUDUK,PSR_003,3,2026-05-02T11:58:06.285466,76.0
0.017176,8.5684,146,DUDUK,PSR_003,3,2026-05-02T11:58:08.240718,146.0
0.016987,11.1722,162,DUDUK,PSR_003,3,2026-05-02T11:58:10.176094,162.0
0.027473,3.4873,155,DUDUK,PSR_003,3,2026-05-02T11:58:12.213427,155.0
0.020604,6.924,117,DUDUK,PSR_003,3,2026-05-02T11:58:14.225769,117.0
0.013984,11.4917,91,DUDUK,PSR_003,3,2026-05-02T11:58:16.219779,91.0
0.104039,58.5581,82,DUDUK,PSR_003,3,2026-05-02T11:58:18.258934,82.0
0.052518,41.6972,78,DUDUK,PSR_003,3,2026-05-02T11:58:20.241139,78.0
0.036692,19.9605,80,DUDUK,PSR_003,3,2026-05-02T11:58:22.283444,80.0
0.083178,68.68,86,DUDUK,PSR_003,3,2026-05-02T11:58:24.258633,86.0
0.058141,46.0204,89,DUDUK,PSR_003,3,2026-05-02T11:58:26.258047,89.0
0.026315,19.7126,88,DUDUK,PSR_003,3,2026-05-02T11:58:28.257010,88.0
0.033187,31.1833,88,DUDUK,PSR_003,3,2026-05-02T11:58:30.308503,88.0
0.024772,33.4074,0,DUDUK,PSR_003,3,2026-05-02T11:58:32.277874,80.0
0.028767,27.2503,0,DUDUK,PSR_003,3,2026-05-02T11:58:34.298338,80.0
0.06303,48.3995,0,DUDUK,PSR_003,3,2026-05-02T11:58:36.296734,80.0
0.101048,47.7495,46,DUDUK,PSR_003,3,2026-05-02T11:58:40.321907,46.0
0.015625,11.5351,58,DUDUK,PSR_003,3,2026-05-02T11:58:42.329059,58.0
0.020606,30.1726,73,DUDUK,PSR_003,3,2026-05-02T11:58:44.358816,73.0
0.007824,25.9743,80,DUDUK,PSR_003,3,2026-05-02T11:58:46.417994,80.0
0.018252,12.7129,93,DUDUK,PSR_003,3,2026-05-02T11:58:48.395351,93.0
0.017027,58.3318,101,DUDUK,PSR_003,3,2026-05-02T11:58:50.390278,101.0
0.023965,19.9633,106,DUDUK,PSR_003,3,2026-05-02T11:58:52.419082,106.0
0.007782,23.4065,114,DUDUK,PSR_003,3,2026-05-02T11:58:54.410164,114.0
0.015452,17.1583,131,DUDUK,PSR_003,3,2026-05-02T11:58:56.421156,131.0
0.009094,16.6991,149,DUDUK,PSR_003,3,2026-05-02T11:58:58.430016,149.0
0.011148,36.1662,146,DUDUK,PSR_003,3,2026-05-02T11:59:00.466879,146.0
0.014065,15.7225,138,DUDUK,PSR_003,3,2026-05-02T11:59:02.458077,138.0
0.006402,0.7179,127,DUDUK,PSR_003,3,2026-05-02T11:59:04.500395,127.0
0.006348,0.5409,116,DUDUK,PSR_003,3,2026-05-02T11:59:06.498261,116.0
0.004857,5.7067,110,DUDUK,PSR_003,3,2026-05-02T11:59:08.489657,110.0
0.006313,7.6468,106,DUDUK,PSR_003,3,2026-05-02T11:59:10.499812,106.0
0.007056,1.3685,106,DUDUK,PSR_003,3,2026-05-02T11:59:12.512161,106.0
0.006683,1.1888,108,DUDUK,PSR_003,3,2026-05-02T11:59:14.520185,108.0
0.005194,0.3498,108,DUDUK,PSR_003,3,2026-05-02T11:59:16.538675,108.0
0.005862,0.2039,106,DUDUK,PSR_003,3,2026-05-02T11:59:18.532356,106.0
0.005724,0.4479,103,DUDUK,PSR_003,3,2026-05-02T11:59:20.556514,103.0
0.005591,0.5742,99,DUDUK,PSR_003,3,2026-05-02T11:59:22.549887,99.0
0.005528,0.2309,98,DUDUK,PSR_003,3,2026-05-02T11:59:24.569274,98.0
0.004769,0.39,98,DUDUK,PSR_003,3,2026-05-02T11:59:26.561550,98.0
0.0059,0.2143,98,DUDUK,PSR_003,3,2026-05-02T11:59:28.583599,98.0
0.005496,0.3941,96,DUDUK,PSR_003,3,2026-05-02T11:59:30.591358,96.0
0.005151,0.6597,96,DUDUK,PSR_003,3,2026-05-02T11:59:32.591166,96.0
0.005352,0.461,96,DUDUK,PSR_003,3,2026-05-02T11:59:34.647142,96.0
0.004823,6.0298,96,DUDUK,PSR_003,3,2026-05-02T11:59:36.622563,96.0
0.015804,7.2162,96,DUDUK,PSR_003,3,2026-05-02T11:59:38.631825,96.0
0.008796,0.1429,96,DUDUK,PSR_003,3,2026-05-02T11:59:40.643730,96.0
0.008784,0.1752,96,DUDUK,PSR_003,3,2026-05-02T11:59:42.653560,96.0
0.005653,0.1735,95,DUDUK,PSR_003,3,2026-05-02T11:59:44.675461,95.0
0.008124,0.2083,94,DUDUK,PSR_003,3,2026-05-02T11:59:46.663727,94.0
0.007665,0.2553,93,DUDUK,PSR_003,3,2026-05-02T11:59:48.683852,93.0
0.01132,0.1268,92,DUDUK,PSR_003,3,2026-05-02T11:59:50.704766,92.0
0.010618,0.147,92,DUDUK,PSR_003,3,2026-05-02T11:59:52.702072,92.0
0.007629,0.5089,92,DUDUK,PSR_003,3,2026-05-02T11:59:54.738000,92.0
0.007045,0.149,90,DUDUK,PSR_003,3,2026-05-02T11:59:56.726764,90.0
0.008081,0.3379,89,DUDUK,PSR_003,3,2026-05-02T11:59:58.828973,89.0
0.010857,0.3163,89,DUDUK,PSR_003,3,2026-05-02T12:00:00.729148,89.0
0.010736,0.2945,89,DUDUK,PSR_003,3,2026-05-02T12:00:02.748611,89.0
0.008325,0.1018,89,DUDUK,PSR_003,3,2026-05-02T12:00:04.800742,89.0
0.00803,0.2477,90,DUDUK,PSR_003,3,2026-05-02T12:00:06.761214,90.0
0.009162,0.1088,90,DUDUK,PSR_003,3,2026-05-02T12:00:08.851431,90.0
0.006271,0.4977,90,DUDUK,PSR_003,3,2026-05-02T12:00:10.799317,90.0
0.007599,0.404,92,DUDUK,PSR_003,3,2026-05-02T12:00:12.988753,92.0
0.007307,0.4525,95,DUDUK,PSR_003,3,2026-05-02T12:00:14.808632,95.0
0.006994,0.1671,95,DUDUK,PSR_003,3,2026-05-02T12:00:16.808916,95.0
0.009076,0.2856,93,DUDUK,PSR_003,3,2026-05-02T12:00:18.846523,93.0
0.008127,0.2135,91,DUDUK,PSR_003,3,2026-05-02T12:00:20.830720,91.0
0.007497,0.4863,92,DUDUK,PSR_003,3,2026-05-02T12:00:22.838242,92.0
0.007856,0.3751,95,DUDUK,PSR_003,3,2026-05-02T12:00:24.850235,95.0
0.007483,0.5815,97,DUDUK,PSR_003,3,2026-05-02T12:00:26.881571,97.0
0.006643,0.5707,97,DUDUK,PSR_003,3,2026-05-02T12:00:28.919494,97.0
0.006382,1.6915,96,DUDUK,PSR_003,3,2026-05-02T12:00:30.887405,96.0
0.008588,0.7434,96,DUDUK,PSR_003,3,2026-05-02T12:00:32.885643,96.0
0.009909,1.3497,96,DUDUK,PSR_003,3,2026-05-02T12:00:34.915393,96.0
0.008417,1.1482,96,DUDUK,PSR_003,3,2026-05-02T12:00:36.906357,96.0
0.01003,1.4783,100,DUDUK,PSR_003,3,2026-05-02T12:00:38.927127,100.0
0.009809,1.3483,105,DUDUK,PSR_003,3,2026-05-02T12:00:40.938687,105.0
0.006547,0.8333,106,DUDUK,PSR_003,3,2026-05-02T12:00:42.934428,106.0
0.00804,0.6343,104,DUDUK,PSR_003,3,2026-05-02T12:00:44.963616,104.0
0.006283,0.2737,100,DUDUK,PSR_003,3,2026-05-02T12:00:46.955572,100.0
0.008531,0.3968,97,DUDUK,PSR_003,3,2026-05-02T12:00:48.965997,97.0
0.006282,0.3217,94,DUDUK,PSR_003,3,2026-05-02T12:00:50.988169,94.0
0.006399,0.0987,91,DUDUK,PSR_003,3,2026-05-02T12:00:52.982063,91.0
0.011864,0.182,90,DUDUK,PSR_003,3,2026-05-02T12:00:54.987237,90.0
0.008267,0.1331,90,DUDUK,PSR_003,3,2026-05-02T12:00:57.002039,90.0
0.009914,1.113,90,DUDUK,PSR_003,3,2026-05-02T12:00:59.015760,90.0
0.006888,0.2335,90,DUDUK,PSR_003,3,2026-05-02T12:01:01.016003,90.0
0.009361,0.187,90,DUDUK,PSR_003,3,2026-05-02T12:01:03.023891,90.0
0.008902,0.3287,90,DUDUK,PSR_003,3,2026-05-02T12:01:05.034753,90.0
0.00733,0.1587,90,DUDUK,PSR_003,3,2026-05-02T12:01:07.044675,90.0
0.008653,0.1588,90,DUDUK,PSR_003,3,2026-05-02T12:01:09.084985,90.0
0.00996,0.1461,90,DUDUK,PSR_003,3,2026-05-02T12:01:11.056182,90.0
0.007787,0.9668,91,DUDUK,PSR_003,3,2026-05-02T12:01:13.066616,91.0
0.01835,8.6883,92,DUDUK,PSR_003,3,2026-05-02T12:01:15.084410,92.0
0.01407,12.073,96,DUDUK,PSR_003,3,2026-05-02T12:01:17.084879,96.0
0.014775,12.0836,111,DUDUK,PSR_003,3,2026-05-02T12:01:19.097006,111.0
0.013344,23.3166,126,DUDUK,PSR_003,3,2026-05-02T12:01:21.104188,126.0
0.011949,10.9347,124,DUDUK,PSR_003,3,2026-05-02T12:01:23.125489,124.0
0.011909,17.1936,120,DUDUK,PSR_003,3,2026-05-02T12:01:25.137495,120.0
0.00807,3.6003,123,DUDUK,PSR_003,3,2026-05-02T12:01:27.129776,123.0
0.009916,15.7566,140,DUDUK,PSR_003,3,2026-05-02T12:01:29.170659,140.0
0.009596,2.3133,140,DUDUK,PSR_003,3,2026-05-02T12:01:31.172268,140.0
0.006748,1.4045,130,DUDUK,PSR_003,3,2026-05-02T12:01:33.169275,130.0
0.005705,1.311,115,DUDUK,PSR_003,3,2026-05-02T12:01:35.169111,115.0
0.007239,1.3695,109,DUDUK,PSR_003,3,2026-05-02T12:01:37.195800,109.0
0.010333,12.2682,118,DUDUK,PSR_003,3,2026-05-02T12:01:39.189061,118.0
0.009549,18.1292,135,DUDUK,PSR_003,3,2026-05-02T12:01:41.243129,135.0
0.013718,18.5871,134,DUDUK,PSR_003,3,2026-05-02T12:01:43.221208,134.0
0.033246,13.3312,122,DUDUK,PSR_003,3,2026-05-02T12:01:45.221455,122.0
0.039913,28.8252,111,DUDUK,PSR_003,3,2026-05-02T12:01:47.221016,111.0
0.007429,2.0832,97,DUDUK,PSR_003,3,2026-05-02T12:01:49.247710,97.0
0.007318,10.999,98,DUDUK,PSR_003,3,2026-05-02T12:01:51.241502,98.0
0.009393,5.2514,98,DUDUK,PSR_003,3,2026-05-02T12:01:53.252401,98.0
0.032324,4.7434,98,DUDUK,PSR_003,3,2026-05-02T12:01:55.261549,98.0
0.036865,18.1289,0,DUDUK,PSR_003,3,2026-05-02T12:01:57.265058,80.0
0.015914,8.7094,0,DUDUK,PSR_003,3,2026-05-02T12:01:59.272199,80.0
0.026546,16.0302,0,DUDUK,PSR_003,3,2026-05-02T12:02:01.273198,80.0
0.02499,13.6351,0,DUDUK,PSR_003,3,2026-05-02T12:02:03.280109,80.0
0.01047,5.2276,0,DUDUK,PSR_003,3,2026-05-02T12:02:05.281046,80.0
0.017702,5.3397,0,DUDUK,PSR_003,3,2026-05-02T12:02:07.280823,80.0
0.021192,6.2971,44,DUDUK,PSR_003,3,2026-05-02T12:02:13.390710,44.0
0.02533,11.4193,47,DUDUK,PSR_003,3,2026-05-02T12:02:15.336787,47.0
0.016937,6.3907,53,DUDUK,PSR_003,3,2026-05-02T12:02:17.338150,53.0
0.022143,10.0895,78,DUDUK,PSR_003,3,2026-05-02T12:02:19.329797,78.0
0.009324,3.6506,104,DUDUK,PSR_003,3,2026-05-02T12:02:21.349070,104.0
0.009365,3.0354,127,DUDUK,PSR_003,3,2026-05-02T12:02:23.371364,127.0
0.009449,35.7737,130,DUDUK,PSR_003,3,2026-05-02T12:02:25.398162,130.0
0.007174,11.5285,127,DUDUK,PSR_003,3,2026-05-02T12:02:27.372380,127.0
0.016932,27.9255,121,DUDUK,PSR_003,3,2026-05-02T12:02:29.369024,121.0
0.012733,18.1419,115,DUDUK,PSR_003,3,2026-05-02T12:02:31.396923,115.0
0.01464,17.8523,115,DUDUK,PSR_003,3,2026-05-02T12:02:33.388737,115.0
0.009193,20.4053,115,DUDUK,PSR_003,3,2026-05-02T12:02:35.391293,115.0
0.012831,34.7471,115,DUDUK,PSR_003,3,2026-05-02T12:02:37.414397,115.0
0.017807,33.6855,127,DUDUK,PSR_003,3,2026-05-02T12:02:39.432031,127.0
0.021374,8.8587,130,DUDUK,PSR_003,3,2026-05-02T12:02:41.448296,130.0
0.024694,16.027,126,DUDUK,PSR_003,3,2026-05-02T12:02:43.495203,126.0
0.01094,26.1431,120,DUDUK,PSR_003,3,2026-05-02T12:02:45.439836,120.0
0.021801,11.1298,108,DUDUK,PSR_003,3,2026-05-02T12:02:47.434218,108.0
0.005513,1.9189,97,DUDUK,PSR_003,3,2026-05-02T12:02:49.442619,97.0
0.010387,0.609,94,DUDUK,PSR_003,3,2026-05-02T12:02:51.453876,94.0
0.009421,1.278,117,DUDUK,PSR_003,3,2026-05-02T12:02:53.462516,117.0
0.010455,3.5326,120,DUDUK,PSR_003,3,2026-05-02T12:02:55.461161,120.0
0.007351,2.2902,115,DUDUK,PSR_003,3,2026-05-02T12:02:57.519397,115.0
0.011701,1.2607,106,DUDUK,PSR_003,3,2026-05-02T12:02:59.468671,106.0
0.013697,2.3095,101,DUDUK,PSR_003,3,2026-05-02T12:03:01.490858,101.0
0.010789,4.4296,101,DUDUK,PSR_003,3,2026-05-02T12:03:03.494592,101.0
0.010931,1.6497,101,DUDUK,PSR_003,3,2026-05-02T12:03:05.521808,101.0
0.016973,19.2645,101,DUDUK,PSR_003,3,2026-05-02T12:03:07.529247,101.0
0.041625,49.2406,97,DUDUK,PSR_003,3,2026-05-02T12:03:09.542052,97.0
0.015154,7.7784,89,DUDUK,PSR_003,3,2026-05-02T12:03:11.594029,89.0
0.009666,3.3254,82,DUDUK,PSR_003,3,2026-05-02T12:03:13.562616,82.0
0.011019,4.5664,69,DUDUK,PSR_003,3,2026-05-02T12:03:15.556312,69.0
0.008519,1.4952,60,DUDUK,PSR_003,3,2026-05-02T12:03:17.573593,60.0
0.007228,2.3817,57,DUDUK,PSR_003,3,2026-05-02T12:03:19.566324,57.0
0.009085,3.5338,60,DUDUK,PSR_003,3,2026-05-02T12:03:21.603641,60.0
0.008244,6.5007,66,DUDUK,PSR_003,3,2026-05-02T12:03:23.621975,66.0
0.011995,12.207,67,DUDUK,PSR_003,3,2026-05-02T12:03:25.618916,67.0
0.008483,1.7935,65,DUDUK,PSR_003,3,2026-05-02T12:03:27.617467,65.0
0.00711,1.8705,62,DUDUK,PSR_003,3,2026-05-02T12:03:29.629805,62.0
0.010092,2.6943,54,DUDUK,PSR_003,3,2026-05-02T12:03:31.636646,54.0
0.009575,1.0059,51,DUDUK,PSR_003,3,2026-05-02T12:03:33.650196,51.0
0.007111,0.3873,64,DUDUK,PSR_003,3,2026-05-02T12:03:35.650181,64.0
0.008216,1.8461,76,DUDUK,PSR_003,3,2026-05-02T12:03:37.661311,76.0
0.008188,1.0753,82,DUDUK,PSR_003,3,2026-05-02T12:03:39.695743,82.0
0.007755,0.7014,83,DUDUK,PSR_003,3,2026-05-02T12:03:41.677720,83.0
0.010308,0.4693,80,DUDUK,PSR_003,3,2026-05-02T12:03:43.698431,80.0
0.014357,2.2523,80,DUDUK,PSR_003,3,2026-05-02T12:03:45.697690,80.0
0.012065,2.0706,80,DUDUK,PSR_003,3,2026-05-02T12:03:47.793578,80.0
0.009491,4.4526,80,DUDUK,PSR_003,3,2026-05-02T12:03:49.746853,80.0
0.007127,0.4905,81,DUDUK,PSR_003,3,2026-05-02T12:03:51.726477,81.0
0.008791,0.8137,82,DUDUK,PSR_003,3,2026-05-02T12:03:53.733754,82.0
0.010284,0.3953,82,DUDUK,PSR_003,3,2026-05-02T12:03:55.766136,82.0
0.009534,0.3481,80,DUDUK,PSR_003,3,2026-05-02T12:03:57.752626,80.0
0.008482,0.517,78,DUDUK,PSR_003,3,2026-05-02T12:03:59.776990,78.0
0.008486,0.191,77,DUDUK,PSR_003,3,2026-05-02T12:04:01.771417,77.0
0.008889,0.3245,77,DUDUK,PSR_003,3,2026-05-02T12:04:03.801454,77.0
0.007953,3.7625,77,DUDUK,PSR_003,3,2026-05-02T12:04:05.793049,77.0
0.009774,2.6696,81,DUDUK,PSR_003,3,2026-05-02T12:04:07.893453,81.0
