received_at,device_id,participant_id,accel_stddev,gyro_stddev,bpm,activity,local_act,timestamp
2026-04-12T19:40:14.763507,ESP32_001,data_collection_DUDUK,0.007412,1.5901,70,DUDUK,DUDUK,939913
2026-04-12T19:40:14.763507,ESP32_001,data_collection_DUDUK,0.007412,1.5901,70,DUDUK,DUDUK,939913
2026-04-12T19:40:16.782962,ESP32_001,data_collection_DUDUK,0.009341,2.5974,75,DUDUK,DUDUK,941929
2026-04-12T19:40:16.782962,ESP32_001,data_collection_DUDUK,0.009341,2.5974,75,DUDUK,DUDUK,941929
2026-04-12T19:40:18.781508,ESP32_001,data_collection_DUDUK,0.006717,1.7604,75,DUDUK,DUDUK,943935
2026-04-12T19:40:18.782885,ESP32_001,data_collection_DUDUK,0.006717,1.7604,75,DUDUK,DUDUK,943935
2026-04-12T19:40:20.792259,ESP32_001,data_collection_DUDUK,0.007691,1.1849,72,DUDUK,DUDUK,945942
2026-04-12T19:40:20.792259,ESP32_001,data_collection_DUDUK,0.007691,1.1849,72,DUDUK,DUDUK,945942
2026-04-12T19:40:22.801429,ESP32_001,data_collection_DUDUK,0.007311,1.1157,71,DUDUK,DUDUK,947948
2026-04-12T19:40:22.801429,ESP32_001,data_collection_DUDUK,0.007311,1.1157,71,DUDUK,DUDUK,947948
2026-04-12T19:40:24.811193,ESP32_001,data_collection_DUDUK,0.005451,1.3291,66,DUDUK,DUDUK,949954
2026-04-12T19:40:24.812413,ESP32_001,data_collection_DUDUK,0.005451,1.3291,66,DUDUK,DUDUK,949954
2026-04-12T19:40:26.809601,ESP32_001,data_collection_DUDUK,0.006618,2.0783,60,DUDUK,DUDUK,951960
2026-04-12T19:40:26.811056,ESP32_001,data_collection_DUDUK,0.006618,2.0783,60,DUDUK,DUDUK,951960
2026-04-12T19:40:28.819108,ESP32_001,data_collection_DUDUK,0.005259,2.1017,59,DUDUK,DUDUK,953968
2026-04-12T19:40:28.820399,ESP32_001,data_collection_DUDUK,0.005259,2.1017,59,DUDUK,DUDUK,953968
2026-04-12T19:40:30.829754,ESP32_001,data_collection_DUDUK,0.006553,2.186,61,DUDUK,DUDUK,955975
2026-04-12T19:40:30.829754,ESP32_001,data_collection_DUDUK,0.006553,2.186,61,DUDUK,DUDUK,955975
2026-04-12T19:40:32.838984,ESP32_001,data_collection_DUDUK,0.008873,2.7106,79,DUDUK,DUDUK,957984
2026-04-12T19:40:32.838984,ESP32_001,data_collection_DUDUK,0.008873,2.7106,79,DUDUK,DUDUK,957984
2026-04-12T19:40:34.848340,ESP32_001,data_collection_DUDUK,0.00542,0.3932,86,DUDUK,DUDUK,959995
2026-04-12T19:40:34.849726,ESP32_001,data_collection_DUDUK,0.00542,0.3932,86,DUDUK,DUDUK,959995
2026-04-12T19:40:36.858412,ESP32_001,data_collection_DUDUK,0.005173,0.5875,89,DUDUK,DUDUK,962001
2026-04-12T19:40:36.858412,ESP32_001,data_collection_DUDUK,0.005173,0.5875,89,DUDUK,DUDUK,962001
2026-04-12T19:40:38.867101,ESP32_001,data_collection_DUDUK,0.007999,1.1915,88,DUDUK,DUDUK,964012
2026-04-12T19:40:38.868585,ESP32_001,data_collection_DUDUK,0.007999,1.1915,88,DUDUK,DUDUK,964012
