received_at,device_id,participant_id,accel_stddev,gyro_stddev,bpm,activity,local_act,timestamp
2026-04-13T10:20:41.565812,ESP32_001,data_collection_BERJALAN,0.108574,20.2057,96,BERJALAN,BERJALAN,418973
2026-04-13T10:20:43.575141,ESP32_001,data_collection_BERJALAN,0.063315,10.2758,94,BERJALAN,BERJALAN,420979
2026-04-13T10:20:45.592770,ESP32_001,data_collection_BERJALAN,0.052444,13.6197,94,BERJALAN,BERJALAN,422996
2026-04-13T10:20:47.602314,ESP32_001,data_collection_BERJALAN,0.068283,10.1539,104,BERJALAN,BERJALAN,425005
2026-04-13T10:20:49.603997,ESP32_001,data_collection_BERJALAN,0.06894,15.5439,108,BERJALAN,BERJALAN,427011
2026-04-13T10:20:51.929675,ESP32_001,data_collection_BERJALAN,0.046049,9.0819,114,BERJALAN,BERJALAN,429023
2026-04-13T10:20:53.645585,ESP32_001,data_collection_BERJALAN,0.045381,7.2882,111,BERJALAN,BERJALAN,431037
2026-04-13T10:20:55.635165,ESP32_001,data_collection_BERJALAN,0.049453,12.6356,107,BERJALAN,BERJALAN,433041
2026-04-13T10:20:57.688671,ESP32_001,data_collection_BERJALAN,0.049287,11.1991,98,BERJALAN,BERJALAN,435047
2026-04-13T10:20:59.645612,ESP32_001,data_collection_BERJALAN,0.043543,8.3802,90,BERJALAN,BERJALAN,437052
2026-04-13T10:21:01.658008,ESP32_001,data_collection_BERJALAN,0.052517,13.8965,88,BERJALAN,BERJALAN,439064
2026-04-13T10:21:03.675066,ESP32_001,data_collection_BERJALAN,0.03781,10.245,86,BERJALAN,BERJALAN,441080
2026-04-13T10:21:05.685008,ESP32_001,data_collection_BERJALAN,0.044246,11.9867,86,BERJALAN,BERJALAN,443091
2026-04-13T10:21:07.698636,ESP32_001,data_collection_BERJALAN,0.050519,10.8133,86,BERJALAN,BERJALAN,445097
2026-04-13T10:21:09.709431,ESP32_001,data_collection_BERJALAN,0.041469,13.1548,90,BERJALAN,BERJALAN,447115
2026-04-13T10:21:11.728436,ESP32_001,data_collection_BERJALAN,0.048571,12.3497,123,BERJALAN,BERJALAN,449131
2026-04-13T10:21:13.741477,ESP32_001,data_collection_BERJALAN,0.038996,9.9735,166,BERJALAN,BERJALAN,451147
2026-04-13T10:21:15.752320,ESP32_001,data_collection_BERJALAN,0.040212,9.7092,181,BERJALAN,BERJALAN,453158
2026-04-13T10:21:17.764792,ESP32_001,data_collection_BERJALAN,0.030521,5.9909,165,BERJALAN,DUDUK,455170
2026-04-13T10:21:20.184334,ESP32_001,data_collection_BERJALAN,0.043177,12.242,131,BERJALAN,DUDUK,457179
2026-04-13T10:21:21.780482,ESP32_001,data_collection_BERJALAN,0.04199,9.9586,124,BERJALAN,BERJALAN,459185
2026-04-13T10:21:23.786145,ESP32_001,data_collection_BERJALAN,0.038317,9.1486,133,BERJALAN,BERJALAN,461191
2026-04-13T10:21:25.793768,ESP32_001,data_collection_BERJALAN,0.049319,10.6551,122,BERJALAN,BERJALAN,463197
2026-04-13T10:21:27.802563,ESP32_001,data_collection_BERJALAN,0.042208,10.6562,107,BERJALAN,BERJALAN,465208
2026-04-13T10:21:29.813952,ESP32_001,data_collection_BERJALAN,0.044538,10.3646,96,BERJALAN,BERJALAN,467219
2026-04-13T10:21:31.821901,ESP32_001,data_collection_BERJALAN,0.045271,10.2263,100,BERJALAN,BERJALAN,469226
2026-04-13T10:21:33.832261,ESP32_001,data_collection_BERJALAN,0.034275,7.9121,115,BERJALAN,BERJALAN,471236
2026-04-13T10:21:35.838743,ESP32_001,data_collection_BERJALAN,0.056547,14.9441,119,BERJALAN,BERJALAN,473241
2026-04-13T10:21:37.846395,ESP32_001,data_collection_BERJALAN,0.062867,16.6278,107,BERJALAN,BERJALAN,475249
2026-04-13T10:21:39.849493,ESP32_001,data_collection_BERJALAN,0.058676,17.1973,93,BERJALAN,BERJALAN,477255
2026-04-13T10:21:41.864822,ESP32_001,data_collection_BERJALAN,0.050372,14.1742,77,BERJALAN,BERJALAN,479269
2026-04-13T10:21:43.868272,ESP32_001,data_collection_BERJALAN,0.054189,11.2318,93,BERJALAN,BERJALAN,481273
2026-04-13T10:21:45.871850,ESP32_001,data_collection_BERJALAN,0.064786,12.7915,126,BERJALAN,BERJALAN,483277
2026-04-13T10:21:47.890016,ESP32_001,data_collection_BERJALAN,0.053204,12.3398,120,BERJALAN,BERJALAN,485280
2026-04-13T10:21:49.889124,ESP32_001,data_collection_BERJALAN,0.053679,9.6725,112,BERJALAN,BERJALAN,487291
2026-04-13T10:21:51.909150,ESP32_001,data_collection_BERJALAN,0.035426,13.6924,99,BERJALAN,BERJALAN,489302
2026-04-13T10:21:53.901223,ESP32_001,data_collection_BERJALAN,0.026201,12.4245,104,BERJALAN,BERJALAN,491306
2026-04-13T10:21:55.905864,ESP32_001,data_collection_BERJALAN,0.049239,17.0445,116,BERJALAN,BERJALAN,493310
2026-04-13T10:21:57.917624,ESP32_001,data_collection_BERJALAN,0.051971,10.5421,121,BERJALAN,BERJALAN,495322
2026-04-13T10:21:59.933216,ESP32_001,data_collection_BERJALAN,0.049872,9.5262,108,BERJALAN,BERJALAN,497336
2026-04-13T10:22:01.943688,ESP32_001,data_collection_BERJALAN,0.055421,12.0184,131,BERJALAN,BERJALAN,499348
2026-04-13T10:22:03.950865,ESP32_001,data_collection_BERJALAN,0.04884,12.1417,154,BERJALAN,BERJALAN,501354
2026-04-13T10:22:05.960420,ESP32_001,data_collection_BERJALAN,0.063555,13.8093,169,BERJALAN,BERJALAN,503363
2026-04-13T10:22:07.971382,ESP32_001,data_collection_BERJALAN,0.053703,16.0064,159,BERJALAN,BERJALAN,505374
2026-04-13T10:22:09.978360,ESP32_001,data_collection_BERJALAN,0.054025,19.4839,134,BERJALAN,BERJALAN,507382
2026-04-13T10:22:11.999584,ESP32_001,data_collection_BERJALAN,0.039494,11.4637,112,BERJALAN,BERJALAN,509398
2026-04-13T10:22:14.015409,ESP32_001,data_collection_BERJALAN,0.066134,16.4864,144,BERJALAN,BERJALAN,511419
2026-04-13T10:22:16.022249,ESP32_001,data_collection_BERJALAN,0.044851,23.0752,159,BERJALAN,BERJALAN,513426
2026-04-13T10:22:18.036230,ESP32_001,data_collection_BERJALAN,0.05492,14.787,151,BERJALAN,BERJALAN,515437
2026-04-13T10:22:20.044622,ESP32_001,data_collection_BERJALAN,0.056802,19.9498,130,BERJALAN,BERJALAN,517448
2026-04-13T10:22:22.054936,ESP32_001,data_collection_BERJALAN,0.046865,15.1781,116,BERJALAN,BERJALAN,519459
2026-04-13T10:22:24.064954,ESP32_001,data_collection_BERJALAN,0.040778,11.594,117,BERJALAN,BERJALAN,521468
2026-04-13T10:22:26.073323,ESP32_001,data_collection_BERJALAN,0.037886,12.0322,125,BERJALAN,BERJALAN,523475
2026-04-13T10:22:28.081618,ESP32_001,data_collection_BERJALAN,0.055089,14.1796,147,BERJALAN,BERJALAN,525485
2026-04-13T10:22:30.110597,ESP32_001,data_collection_BERJALAN,0.041688,17.6406,165,BERJALAN,BERJALAN,527491
2026-04-13T10:22:32.097948,ESP32_001,data_collection_BERJALAN,0.037285,10.5324,148,BERJALAN,BERJALAN,529496
2026-04-13T10:22:34.104338,ESP32_001,data_collection_BERJALAN,0.051982,14.8701,127,BERJALAN,BERJALAN,531506
2026-04-13T10:22:36.250231,ESP32_001,data_collection_BERJALAN,0.047058,11.6615,105,BERJALAN,BERJALAN,533517
2026-04-13T10:22:38.146811,ESP32_001,data_collection_BERJALAN,0.052444,10.3223,117,BERJALAN,BERJALAN,535531
2026-04-13T10:22:40.138541,ESP32_001,data_collection_BERJALAN,0.042886,11.0762,136,BERJALAN,BERJALAN,537541
2026-04-13T10:22:42.153931,ESP32_001,data_collection_BERJALAN,0.045374,13.5563,136,BERJALAN,BERJALAN,539555
2026-04-13T10:22:44.178954,ESP32_001,data_collection_BERJALAN,0.043334,13.6642,156,BERJALAN,BERJALAN,541566
2026-04-13T10:22:46.179368,ESP32_001,data_collection_BERJALAN,0.053757,11.2714,186,BERJALAN,BERJALAN,543580
2026-04-13T10:22:48.189953,ESP32_001,data_collection_BERJALAN,0.057792,18.9133,165,BERJALAN,BERJALAN,545589
2026-04-13T10:22:50.191572,ESP32_001,data_collection_BERJALAN,0.041355,10.2114,143,BERJALAN,BERJALAN,547594
2026-04-13T10:22:52.650089,ESP32_001,data_collection_BERJALAN,0.045754,14.4643,127,BERJALAN,BERJALAN,549600
2026-04-13T10:22:54.218215,ESP32_001,data_collection_BERJALAN,0.067634,12.3823,124,BERJALAN,BERJALAN,551621
2026-04-13T10:22:56.230281,ESP32_001,data_collection_BERJALAN,0.044531,11.0938,120,BERJALAN,BERJALAN,553631
2026-04-13T10:22:58.234149,ESP32_001,data_collection_BERJALAN,0.051876,14.6119,122,BERJALAN,BERJALAN,555636
2026-04-13T10:23:00.280659,ESP32_001,data_collection_BERJALAN,0.057665,16.1135,128,BERJALAN,BERJALAN,557643
2026-04-13T10:23:02.243750,ESP32_001,data_collection_BERJALAN,0.047241,17.4113,126,BERJALAN,BERJALAN,559647
2026-04-13T10:23:04.252935,ESP32_001,data_collection_BERJALAN,0.046623,13.1134,110,BERJALAN,BERJALAN,561655
2026-04-13T10:23:06.265438,ESP32_001,data_collection_BERJALAN,0.054753,15.5482,91,BERJALAN,BERJALAN,563667
2026-04-13T10:23:08.273110,ESP32_001,data_collection_BERJALAN,0.061245,12.8511,92,BERJALAN,BERJALAN,565676
2026-04-13T10:23:10.283530,ESP32_001,data_collection_BERJALAN,0.055086,12.6513,133,BERJALAN,BERJALAN,567685
2026-04-13T10:23:12.306332,ESP32_001,data_collection_BERJALAN,0.049489,13.7037,136,BERJALAN,BERJALAN,569703
2026-04-13T10:23:14.310826,ESP32_001,data_collection_BERJALAN,0.048527,10.0291,138,BERJALAN,BERJALAN,571712
2026-04-13T10:23:16.317677,ESP32_001,data_collection_BERJALAN,0.042239,8.4664,122,BERJALAN,BERJALAN,573719
2026-04-13T10:23:18.326242,ESP32_001,data_collection_BERJALAN,0.039424,12.5221,110,BERJALAN,BERJALAN,575728
2026-04-13T10:23:20.334569,ESP32_001,data_collection_BERJALAN,0.044542,12.1786,114,BERJALAN,BERJALAN,577736
2026-04-13T10:23:22.352899,ESP32_001,data_collection_BERJALAN,0.048122,10.6728,153,BERJALAN,BERJALAN,579742
2026-04-13T10:23:24.348549,ESP32_001,data_collection_BERJALAN,0.041956,13.9806,148,BERJALAN,BERJALAN,581750
2026-04-13T10:23:26.370027,ESP32_001,data_collection_BERJALAN,0.047237,11.7422,139,BERJALAN,BERJALAN,583761
2026-04-13T10:23:28.368686,ESP32_001,data_collection_BERJALAN,0.046739,13.4749,112,BERJALAN,BERJALAN,585770
